#{"t_start": 1616801735.8708048, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1211.098593,1000,53.545116
-800.127778,1000,128.547142
-1227.255515,1000,190.788467
-739.886716,1000,264.10118
-611.156313,1000,324.888534
-314.967749,1000,397.287552
-169.887433,1000,468.796276
-86.351182,1000,529.115571
-25.343797,1000,601.113476
-119.262927,1000,661.153541
65.874845,1000,734.325117
215.126853,1000,806.63537
68.365008,1000,867.226257
177.000582,1000,939.687143
233.597544,1000,999.903336
281.666572,1000,1071.129137
362.790392,1000,1142.120943
295.431408,1000,1201.731787
366.545248,1000,1272.393178
447.502476,1000,1331.695015
323.449081,1000,1401.903496
472.203708,1000,1458.867011
492.077074,1000,1519.14606
592.343775,1000,1589.159577
602.906749,1000,1648.091943
592.615539,1000,1717.877126
570.669789,1000,1787.992631
663.224123,1000,1847.500638
735.35962,1000,1917.511955
747.298367,1000,1976.467871
741.221576,1000,2046.897094
743.200973,1000,2117.437972
782.885146,1000,2176.454768
811.364957,1000,2247.119097
870.237658,1000,2306.131164
880.653471,1000,2376.653632
941.216754,1000,2446.591551
909.487277,1000,2505.513848
932.215187,1000,2575.877111
904.208291,1000,2634.887102
1035.977249,1000,2705.212522
1010.397665,1000,2776.314827
1050.057933,1000,2822.085685
993.272082,1000,2893.465915
1062.425936,1000,2952.605587
1089.582079,1000,3022.931915
1101.378134,1000,3092.68999
1003.366908,1000,3151.622557
1227.709789,1000,3221.327893
1186.451319,1000,3280.826006
1200.881903,1000,3351.676233
1246.84297,1000,3423.082948
1294.395027,1000,3482.474009
1400.805818,1000,3552.222634
1278.142851,1000,3611.406403
1267.565669,1000,3682.141278
1371.380919,1000,3752.153588
1548.614543,1000,3811.160514
1591.13636,1000,3880.480382
1573.852707,1000,3939.051735
1519.283267,1000,4007.765975
1481.440532,1000,4076.367124
1667.294248,1000,4134.469821
1731.448159,1000,4189.477504
1795.155905,1000,4247.457348
1636.873887,1000,4315.764651
1754.061508,1000,4384.299916
1824.152353,1000,4442.026824
1799.477149,1000,4510.351506
1810.987875,1000,4568.09025
1963.124755,1000,4636.515609
1933.553704,1000,4704.742194
1980.181414,1000,4762.662919
1823.50019,1000,4831.09392
2038.635569,1000,4888.832629
2078.540886,1000,4956.921745
1972.591332,1000,5025.022172
2131.853238,1000,5082.841959
2060.761749,1000,5151.560142
2166.047799,1000,5209.286301
2214.180985,1000,5277.817612
2264.243706,1000,5346.440448
2336.940578,1000,5404.255813
2312.165577,1000,5472.127977
2256.438207,1000,5529.349235
2248.061421,1000,5583.990535
2299.332426,1000,5652.213702
2361.272241,1000,5709.657918
2413.704927,1000,5777.472634
2306.590236,1000,5835.132302
2325.293991,1000,5903.501328
2398.221609,1000,5971.502046
2415.005208,1000,6028.904168
2415.313691,1000,6096.891663
2467.500491,1000,6154.644953
2214.833924,1000,6222.723474
2386.068873,1000,6290.599022
2332.527105,1000,6348.334809
2341.606541,1000,6416.262583
2492.804014,1000,6473.807685
2303.697292,1000,6541.989267
2208.874608,1000,6610.392511
2441.1149,1000,6668.012904
2498.194223,1000,6735.914991
2494.184306,1000,6793.45173
2539.864555,1000,6861.41703
2548.125643,1000,6915.966874
2542.867319,1000,6973.442513
2423.507286,1000,7041.339991
2515.375105,1000,7098.890806
2563.390785,1000,7167.064543
2613.022592,1000,7235.140187
2515.006196,1000,7292.701127
2621.716592,1000,7360.536634
2576.831169,1000,7418.165458
2459.228749,1000,7486.104732
2644.344452,1000,7554.07191
2529.559885,1000,7611.576029
2537.218011,1000,7679.670512
2596.956885,1000,7737.229479
2660.407393,1000,7805.000376
2719.685349,1000,7872.966804
2690.812678,1000,7930.254662
2498.131617,1000,7998.005802
2675.107478,1000,8055.595929
